"","unitid","instnm","age_entry","female","married","dependent","veteran","first_gen","faminc","md_faminc","faminc_ind","pct_white","pct_black","pct_asian","pct_hispanic","pct_ba","pct_grad_prof","pct_born_us","median_hh_inc","poverty_rate","unemp_rate","ccbasic","adm_rate","sat_avg","PCIP01","PCIP10","PCIP12","PCIP13","PCIP14","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP27","PCIP29","PCIP38","PCIP39","PCIP41","PCIP43","PCIP44","PCIP45","PCIP46","PCIP48","PCIP51","PCIP52","PCIP54","mn_earn_wne_p10","md_earn_wne_p10","pct10_earn_wne_p10","pct25_earn_wne_p10","pct75_earn_wne_p10","sd_earn_wne_p10"
"1","100654","ALABAMA A & M UNIVERSITY","21.2199993133544","0.56000000238418","0.05999999865889","0.80000001192092","0.01999999955296","0.36000001430511","39507.72","27681","18468.0390625","46.0900001525878","49.2700004577636","1.12000000476837","3.69000005722045","13.1700000762939","7.01000022888183","94.1299972534179","47379.69","15.6599998474121","5.21999979019165",18,"0.7505","970.0","0.0323","0.039","0.0","0.2003","0.0136","0.0","0.0272","0.0","0.0119","0.0","0.0","0.0136","0.0","0.0","0.0","0.0","0.0","0.0357","0.0323","0.0","0.0","0.0","0.2241","0.0017","37800","36600","8100","21500","50400","23200"
"2","100663","UNIVERSITY OF ALABAMA AT BIRMINGHAM","23.2199993133544","0.63999998569488","0.17000000178813","0.56999999284744","0.03999999910593","0.38999998569488","41756.64","29219","25762.0390625","71.2699966430664","25.3500003814697","1.36000001430511","2.00999999046325","17.2600002288818","9.63000011444091","96.2200012207031","56306.24","10.0600004196167","3.24000000953674",22,"0.9098","1030.0","0.0","0.0","0.0","0.1195","0.0553","0.0058","0.0","0.0","0.0148","0.0006","0.0","0.0064","0.0","0.0051","0.0","0.0","0.045","0.0225","0.0527","0.0","0.0","0.2243","0.1632","0.0488","47700","40800","10500","25200","59900","49200"
"3","100706","UNIVERSITY OF ALABAMA IN HUNTSVILLE","23.5900001525878","0.56999999284744","0.18999999761581","0.54000002145767","0.05999999865889","0.37999999523162","44468.17","31719.5","26407.939453125","74.8099975585937","20.1399993896484","1.73000001907348","2.70000004768371","17.3099994659423","9.09000015258789","94.4499969482422","55963.23","10.1999998092651","3.69000005722045",22,"0.8381","1109.0","0.0","0.0","0.0","0.0169","0.3113","0.0186","0.0","0.0","0.0152","0.0","0.0","0.0102","0.0","0.0068","0.0","0.0","0.0","0.0","0.0186","0.0","0.0","0.2183","0.2166","0.0152","53400","49300","13200","30800","71500","35400"
"4","100724","ALABAMA STATE UNIVERSITY","20.7999992370605","0.55000001192092","0.03999999910593","0.82999998331069","0.01999999955296","0.38999998569488","32704.02","22747","14360.5302734375","42.0400009155273","54.0400009155273","1.14999997615814","3.06999993324279","11.6099996566772","6.73000001907348","95.2799987792968","45455.8","17.3199996948242","5.17999982833862",18,"0.6931","784.0","0.0","0.0","0.0","0.2476","0.0","0.0","0.0","0.0","0.0143","0.0","0.0","0.0214","0.0","0.0","0.0","0.0","0.1095","0.0238","0.0238","0.0","0.0","0.0","0.2167","0.0095","33300","30500","7500","17300","43200","35700"
"5","100751","THE UNIVERSITY OF ALABAMA","21.0300006866455","0.54000002145767","0.07000000029802","0.80000001192092","0.02999999932944","0.31000000238418","64043.15","51665","21008.41015625","71.2399978637695","25.3799991607666","1.19000005722045","2.13000011444091","14.7100000381469","9.07999992370605","96.4700012207031","50540.63","12.039999961853","3.50999999046325",21,"0.7948","1091.0","0.0","0.0","0.0","0.1066","0.0883","0.0082","0.0499","0.0","0.0283","0.0","0.0","0.0037","0.0","0.0026","0.0","0.0","0.0369","0.0149","0.0387","0.0","0.0","0.0831","0.266","0.0194","53100","46700","14800","30300","66500","41600"
"6","100830","AUBURN UNIVERSITY AT MONTGOMERY","23.4799995422363","0.6700000166893","0.18999999761581","0.51999998092651","0.05999999865889","0.40000000596046","36497.38","25978","25036.4296875","62.2400016784668","34.8899993896484","0.93999999761581","1.60000002384185","15.1800003051757","9.63000011444091","96.7699966430664","50684.72","12.289999961853","3.66000008583068",18,"0.9925","960.0","0.0","0.0","0.0","0.2346","0.0","0.0052","0.0","0.0","0.0092","0.0616","0.0","0.0079","0.0","0.0","0.0","0.0","0.0695","0.0","0.0341","0.0","0.0","0.1114","0.2503","0.0144","40000","37200","10100","22600","52000","26300"
"7","100858","AUBURN UNIVERSITY MAIN CAMPUS","20.6100006103515","0.47999998927116","0.05999999865889","0.81000000238418","0.02999999932944","0.25","72232.58","62043","18363.19921875","76.4400024414062","19.5","1.74000000953674","2.30999994277954","18.2700004577636","13.6899995803833","95.4899978637695","48581.93","11.6700000762939","3.30999994277954",21,"0.7594","1094.0","0.0485","0.0","0.0","0.1316","0.1762","0.0078","0.0321","0.0","0.027","0.0","0.0","0.0078","0.0","0.0025","0.0","0.0014","0.017","0.0078","0.036","0.0","0.0","0.08","0.2041","0.0098","55300","48900","14900","32700","71100","44400"
"8","100937","BIRMINGHAM SOUTHERN COLLEGE","22.5100002288818","0.66000002622604","0.10999999940395","0.75","0.02999999932944","0.18999999761581","86907.62","63959","38085.69140625","73.9400024414062","22.6499996185302","1.38999998569488","2.14000010490417","20.4899997711181","12.0900001525878","95.8199996948242","61431.93","8.88000011444091","2.88000011444091",14,"0.9179","1199.0","0.0","0.0","0.0","0.0893","0.0","0.006","0.0","0.0","0.0714","0.0","0.0","0.0298","0.0","0.0268","0.0","0.0","0.0","0.0","0.0595","0.0","0.0","0.0","0.3601","0.0446","55400","47600","11400","26000","73400","46600"
"9","101189","FAULKNER UNIVERSITY","28.0699996948242","0.6700000166893","0.34999999403953","0.28000000119209","0.11999999731779","0.49000000953674","40678.3","31231","35148.73046875","65.3600006103515","31.5200004577636","1.02999997138977","1.62999999523162","15.0699996948242","8.36999988555908","96.7300033569336","51837.79","12.4099998474121","3.82999992370605",15,"0.7086","963.0","0.0","0.0","0.0","0.029","0.0","0.0","0.0","0.0155","0.0019","0.147","0.0","0.0","0.0","0.0","0.0077","0.0","0.0309","0.0","0.0","0.0","0.0","0.0","0.7331","0.0039","42200","38600","9200","22700","56600","28700"
"10","101435","HUNTINGDON COLLEGE","20.1100006103515","0.58999997377395","0.03999999910593","0.88999998569488","0.00999999977648","0.25","66972.62","57376","24668.359375","72.4899978637695","24.3700008392334","0.91000002622604","2.45000004768371","17.7800006866455","10.2399997711181","95.8899993896484","58079.57","10.3900003433227","3.57999992370605",15,"0.8169","1108.0","0.0","0.0","0.0","0.1239","0.0","0.0","0.0","0.0","0.0708","0.0619","0.0","0.0265","0.0","0.0354","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.292","0.0796","44400","40500","10100","25900","54600","32000"
"11","101480","JACKSONVILLE STATE UNIVERSITY","22.8999996185302","0.57999998331069","0.18999999761581","0.61000001430511","0.05999999865889","0.43999999761581","43203.87","33559","23352.58984375","82.7799987792968","13.9499998092651","0.68000000715255","2.40000009536743","9.81999969482422","6.5","96.8899993896484","45775.57","11.1899995803833","3.66000008583068",18,"0.7727","910.0","0.0","0.0","0.0","0.2574","0.0","0.0019","0.0077","0.0","0.0125","0.0106","0.0","0.0058","0.0","0.0","0.0","0.0","0.097","0.0557","0.0557","0.0","0.0","0.1095","0.1518","0.0038","40500","38900","9600","23900","51800","33700"
"12","101541","JUDSON COLLEGE","20.7000007629394","0.99000000953674","0.05999999865889","0.87000000476837","0.00999999977648","0.34999999403953","50872.23","46277","25221.6796875","62.0699996948242","35.4900016784668","0.68999999761581","0.99000000953674","11.0","5.67999982833862","98.2399978637695","44392.11","17.0400009155273","4.21000003814697",14,"0.809","1056.0","0.0","0.0","0.0","0.0476","0.0","0.0","0.0","0.0","0.1667","0.0","0.0","0.0238","0.0","0.0238","0.0","0.0","0.0","0.0","0.0714","0.0","0.0","0.0","0.0714","0.0714","28700","28800","2600","10400","42800","20900"
"13","101587","UNIVERSITY OF WEST ALABAMA","21.2999992370605","0.57999998331069","0.09000000357627","0.77999997138977","0.01999999955296","0.46000000834465","42962.58","31239.5","22271.880859375","55.4700012207031","42.4000015258789","0.31999999284744","1.15999996662139","9.10999965667724","5.25","98.5599975585937","38999.21","20.1299991607666","4.28999996185302",18,"0.6896","965.0","0.0","0.0","0.0","0.2463","0.0","0.0","0.0","0.0","0.0294","0.0","0.0","0.0037","0.0","0.0","0.0","0.0","0.0","0.0","0.0515","0.0","0.0","0.2059","0.2132","0.0221","40100","38300","9600","21900","51400","26400"
"14","101693","UNIVERSITY OF MOBILE","24.1499996185302","0.66000002622604","0.18999999761581","0.56000000238418","0.05000000074505","0.37000000476837","42378.39","29442","27801.5390625","68.1699981689453","27.9400005340576","1.07000005245208","4.26999998092651","12.2399997711181","6.82000017166137","94.620002746582","50640.09","13.4799995422363","4.13999986648559",15,"0.9778","1085.0","0.0","0.0","0.0","0.1215","0.0","0.0","0.0","0.0","0.0166","0.011","0.0","0.0055","0.0","0.0442","0.0","0.0","0.0","0.0","0.0442","0.0","0.0","0.3536","0.2569","0.0083","39400","35900","6700","21400","51300","33700"
"15","101709","UNIVERSITY OF MONTEVALLO","21.4200000762939","0.70999997854232","0.10999999940395","0.75999999046325","0.01999999955296","0.40000000596046","57078","48315","25580.130859375","79.9300003051757","16.7299995422363","0.91000002622604","2.04999995231628","14.329999923706","7.78000020980835","97.0999984741211","55943.76","9.84000015258789","3.0",19,"0.7259","1030.0","0.0","0.0","0.0","0.2443","0.0","0.0205","0.0776","0.0","0.0708","0.0","0.0","0.0251","0.0","0.0","0.0","0.0","0.0","0.0548","0.0708","0.0","0.0","0.1005","0.1096","0.0274","40100","38900","8600","24000","50000","27700"
"16","101879","UNIVERSITY OF NORTH ALABAMA","22.0699996948242","0.58999997377395","0.15000000596046","0.68999999761581","0.03999999910593","0.44999998807907","49368.47","39132","24658.55078125","83.75","13.4399995803833","0.4699999988079","1.87999999523162","10.4200000762939","5.84999990463256","97.8799972534179","44493.54","12.25","3.55999994277954",18,"0.8413","990.0","0.0","0.0","0.0","0.1819","0.0","0.0092","0.0065","0.0","0.0537","0.0","0.0","0.0079","0.0","0.0","0.0","0.0","0.0301","0.0772","0.0327","0.0","0.0","0.1374","0.2657","0.0249","39600","36200","9300","20900","51700","28700"
"17","101912","OAKWOOD COLLEGE","21.4599990844726","0.58999997377395","0.05999999865889","0.81999999284744","0.01999999955296","0.23999999463558","54502.6","41705","21029.130859375","49.5999984741211","39.4199981689453","3.03999996185302","10.7700004577636","16.9899997711181","9.03999996185302","85.4400024414062","58296.26","12.25","4.65999984741211",15,"0.5478","925.0","0.0","0.0","0.0","0.1024","0.0","0.0","0.0394","0.0","0.0157","0.0","0.0","0.0276","0.0","0.0118","0.0748","0.0","0.0","0.0551","0.0","0.0","0.0","0.1496","0.1575","0.0157","37600","35400","6100","17600","51400","25400"
"18","102049","SAMFORD UNIVERSITY","21.1800003051757","0.62999999523162","0.09000000357627","0.81000000238418","0.01999999955296","0.20999999344348","84019.15","72483","35772.171875","80.4499969482422","15.2700004577636","1.65999996662139","2.94000005722045","21.2600002288818","11.7700004577636","94.6900024414062","66447.42","7.36999988555908","2.79999995231628",19,"0.8802","1125.0","0.0","0.0","0.0","0.1002","0.0","0.0109","0.0423","0.0217","0.0205","0.0036","0.0","0.0145","0.0","0.0181","0.0169","0.0","0.0012","0.0399","0.0652","0.0","0.0","0.308","0.1316","0.0145","53800","46100","9600","28400","65400","48400"
"19","102094","UNIVERSITY OF SOUTH ALABAMA","23.0900001525878","0.62000000476837","0.17000000178813","0.61000001430511","0.05999999865889","0.38999998569488","49281.48","36209","26082.939453125","73.3600006103515","22.5","1.63999998569488","1.88999998569488","15.1300001144409","8.35000038146972","95.9700012207031","52524.37","11.5299997329711","3.69000005722045",21,"0.9339","950.0","0.0","0.0","0.0","0.1508","0.0789","0.0045","0.0","0.0","0.0146","0.0509","0.0","0.0032","0.0","0.0025","0.0","0.0","0.0324","0.0","0.0452","0.0","0.0","0.292","0.1578","0.0102","45700","41300","10000","25500","58400","37800"
"20","102234","SPRING HILL COLLEGE","22.2399997711181","0.61000001430511","0.10999999940395","0.76999998092651","0.02999999932944","0.23000000417232","71027.03","53908","31696.990234375","69.7200012207031","25.829999923706","1.48000001907348","3.73000001907348","16.6700000762939","9.97000026702881","94.370002746582","58264.76","11.3400001525878","3.9300000667572",20,"0.774","1090.0","0.0","0.0","0.0","0.0905","0.0","0.0","0.0","0.009","0.0679","0.0724","0.0","0.0045","0.0","0.0226","0.0","0.0","0.0","0.0","0.0769","0.0","0.0","0.0271","0.19","0.0407","50800","46900","12400","30700","64100","32400"
"21","102270","STILLMAN COLLEGE","21.6599998474121","0.66000002622604","0.05000000074505","0.77999997138977","0.01999999955296","0.36000001430511","31765.24","21637","18996.900390625","53.0900001525879","43.5699996948242","1.00999999046325","2.72000002861022","11.6700000762939","7.09999990463257","95.9499969482422","44193.88","16.2700004577636","4.51000022888183",14,"0.4644","825.0","0.0","0.0","0.0","0.1014","0.0","0.0","0.0","0.0","0.0507","0.0","0.0","0.0145","0.0","0.0145","0.0","0.0","0.0","0.0","0.1232","0.0","0.0","0.0","0.2609","0.058","31900","27500","7100","16200","42500","23700"
"22","102298","TALLADEGA COLLEGE","20.5100002288818","0.60000002384185","0.01999999955296","0.82999998331069","0.01999999955296","0.38999998569488","32396.11","22788","10927.3203125","38.9900016784668","49.7700004577636","2.32999992370605","13.1099996566772","9.89000034332275","6.15000009536743","86.5899963378906","46397.18","16.7999992370605","5.32000017166137",14,"0.4209","815.0","0.0","0.0","0.0","0.0458","0.0","0.0","0.0","0.0","0.0611","0.0","0.0","0.0076","0.0","0.0","0.0","0.0","0.0","0.1145","0.0458","0.0","0.0","0.0382","0.1985","0.0763","33100","31200","5700","16000","46400","21600"
"23","102368","TROY STATE UNIVERSITY-MAIN CAMPUS","24.7700004577636","0.64999997615814","0.28999999165534","0.44999998807907","0.10999999940395","0.4699999988079","36236.31","27745.5","25729.05078125","66.8000030517578","28.5499992370605","1.15999996662139","3.26999998092651","12.7600002288818","7.3600001335144","95.0","47092.88","12.5200004577636","3.83999991416931",18,"0.6382","990.0","0.0","0.0","0.0","0.185","0.0","0.0","0.0","0.0","0.0131","0.0","0.0","0.0131","0.0","0.0","0.0","0.0","0.0602","0.0689","0.0175","0.0","0.0","0.2714","0.1824","0.0052","42800","39500","11100","24600","54400","31500"
"24","102377","TUSKEGEE UNIVERSITY","19.4500007629394","0.58999997377395","0.00999999977648","0.93999999761581","0.00999999977648","0.25","50277.9","37817.5","8741.3798828125","40.3800010681152","51.75","2.63000011444091","6.05999994277954","13.1899995803833","8.03999996185302","91.6699981689453","50181.05","16.2900009155273","4.96000003814697",15,"0.7164","874.0","0.0646","0.0","0.0","0.0551","0.2548","0.0","0.0019","0.0","0.0228","0.0","0.0","0.0171","0.0","0.0","0.0","0.0","0.0","0.0342","0.0817","0.0","0.0","0.0779","0.154","0.0228","45500","41000","10500","25500","61600","29500"
"25","102553","UNIVERSITY OF ALASKA ANCHORAGE","28.25","0.66000002622604","0.34000000357627","0.18999999761581","0.10000000149011","0.41999998688697","24519.75","17678.5","20542.740234375","75.2300033569336","4.71999979019165","3.97000002861023","5.71000003814697","16.0","8.47999954223632","91.7200012207031","70937.4","6.5","4.88000011444091",18,"0.9553","1004.0","0.0012","0.0","0.005","0.1083","0.0168","0.0","0.0156","0.0087","0.0131","0.1949","0.0","0.0137","0.0","0.0","0.0","0.0","0.0286","0.0212","0.0286","0.0","0.0006","0.1469","0.1457","0.0156","42000","37100","6500","17800","56800","33100"
"26","102614","UNIVERSITY OF ALASKA FAIRBANKS","26.0100002288818","0.61000001430511","0.25999999046325","0.36000001430511","0.11999999731779","0.38999998569488","31848.46","21476","19104.9609375","72.1100006103515","5.23000001907348","3.14000010490417","6.57000017166137","16.2900009155273","11.4399995803833","91.4199981689453","62015.74","9.88000011444091","7.15000009536743",21,"0.7871","1030.0","0.0","0.0","0.0112","0.0545","0.0922","0.0126","0.0154","0.0112","0.0363","0.0768","0.0","0.014","0.0","0.0028","0.0","0.0","0.0754","0.0237","0.0447","0.0","0.0","0.0573","0.1159","0.0223","41700","37100","6400","19600","55000","32200"
"27","102632","UNIVERSITY OF ALASKA SOUTHEAST","27.6299991607666","0.63999998569488","0.30000001192092","0.2199999988079","0.07999999821186","0.37999999523162","27257.95","21653","22259.189453125","71.1500015258789","2.04999995231628","5.03000020980835","4.67999982833862","19.2399997711181","10.289999961853","91.6100006103515","75734.32","4.8600001335144","5.11999988555908",20,"0.542","994.0","0.0","0.0","0.0","0.1529","0.0","0.0","0.0","0.0176","0.0","0.4412","0.0","0.0","0.0","0.0","0.0","0.0","0.0824","0.0","0.0235","0.0059","0.0118","0.0176","0.2235","0.0","38400","38300","8700","17400","53800","23600"
"28","102669","ALASKA PACIFIC UNIVERSITY","26.75","0.54000002145767","0.17000000178813","0.43000000715255","0.09000000357627","0.34000000357627","62482.63","44876.5","54271.01171875","75.2799987792968","4.59999990463256","5.23999977111816","5.80999994277954","17.6599998474121","8.55000019073486","90.3000030517578","67206.86","6.44999980926513","4.76999998092651",20,"0.963","1005.0","0.0","0.0","0.0","0.1449","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5507","0.0","43100","37600","14700","26100","63500","31200"
"29","104151","ARIZONA STATE UNIVERSITY-MAIN CAMPUS","22.9699993133544","0.56000000238418","0.14000000059604","0.60000002384185","0.03999999910593","0.31000000238418","57465.01","39654","25898.099609375","77.6699981689453","3.6800000667572","3.03999996185302","20.2199993133544","18.6900005340576","9.85000038146972","86.1500015258789","65419.09","8.27000045776367","3.22000002861023",22,"0.7527","1088.0","0.0133","0.0","0.0","0.0847","0.0861","0.0176","0.0166","0.0","0.0197","0.0035","0.0","0.0065","0.0","0.0049","0.0","0.0","0.0382","0.0197","0.0822","0.0","0.0","0.0398","0.2097","0.0178","56700","49400","13900","31500","72100","48800"
"30","104179","UNIVERSITY OF ARIZONA","21.9899997711181","0.55000001192092","0.10000000149011","0.70999997854232","0.05000000074505","0.28000000119209","59539.06","42344","20183.609375","77.5500030517578","3.64000010490417","3.41000008583068","22.0599994659423","18.2999992370605","12.3900003433227","86.7200012207031","58218.36","9.85000038146972","3.27999997138977",22,"0.8425","1097.0","0.0196","0.0","0.0","0.0794","0.0955","0.0244","0.0333","0.0","0.0322","0.0","0.0","0.0076","0.0","0.0117","0.0","0.0","0.005","0.0024","0.1131","0.0","0.0","0.0381","0.1735","0.02","55100","47100","13200","29700","70600","44900"
"31","104188","THE ART CENTER","25.5900001525878","0.40999999642372","0.25999999046325","0.20999999344348","0.09000000357627","0.37000000476837","26810.92","18825","21433.26953125","72.3600006103515","3.39000010490417","2.01999998092651","32.8899993896484","14.789999961853","9.48999977111816","88.7399978637695","51718.95","11.619999885559","3.74000000953674",25,"0.7717","947.0","0.0","0.1546","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29100","28700","5400","14200","40300","18800"
"32","104586","EMBRY RIDDLE AERONAUTICAL UNIVERSITY-PRESCOTT","23.5699996948242","0.17000000178813","0.25","0.58999997377395","0.17000000178813","0.34000000357627","70108.91","48299","35495.859375","78.6800003051757","9.81999969482422","3.74000000953674","10.789999961853","17.0300006866455","9.39000034332275","88.4400024414062","65647.02","7.32000017166137","3.1800000667572",15,"0.7825","1105.0","0.0","0.0","0.0","0.0","0.2908","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0098","0.0","63200","58800","21800","37800","80800","38500"
"33","104717","GRAND CANYON UNIVERSITY","25.2099990844726","0.64999997615814","0.23999999463558","0.52999997138977","0.05999999865889","0.31000000238418","65489.92","54258","46991.8984375","78.870002746582","3.65000009536743","2.56999993324279","20.9500007629394","16.5","8.15999984741211","86.8899993896484","66846.22","7.67000007629394","3.14000010490417",18,"0.6889","1010.0","0.0","0.0","0.0","0.2185","0.0","0.0084","0.0","0.0","0.0364","0.0028","0.0","0.0056","0.0","0.0336","0.0056","0.0","0.0308","0.0","0.0196","0.0","0.0","0.1429","0.0952","0.0084","55100","46400","11300","28900","75100","45900"
"34","105330","NORTHERN ARIZONA UNIVERSITY","23.0300006866455","0.58999997377395","0.14000000059604","0.64999997615814","0.02999999932944","0.31000000238418","56914.88","43167","23336.4296875","74.2699966430664","2.15000009536743","1.66999995708465","16.6499996185302","17.3799991607666","10.5500001907348","90.75","57001.7","11.1499996185302","4.05000019073486",21,"0.8041","1050.0","0.0","0.0","0.0","0.2423","0.0313","0.01","0.0103","0.0","0.0258","0.0929","0.0","0.0059","0.0","0.0052","0.0","0.0","0.0503","0.0141","0.0523","0.0","0.0","0.0365","0.1394","0.009","46600","42900","10300","27000","59600","31500"
"35","105589","PRESCOTT COLLEGE","29.9099998474121","0.6700000166893","0.27000001072883","0.28000000119209","0.02999999932944","0.30000001192092","47665.73","34055","33168.19921875","78.7600021362304","3.72000002861023","2.75999999046325","11.4200000762939","17.5400009155273","11.5","90.9300003051757","58130.62","10.3999996185302","3.56999993324279",20,"0.8386","1130.0","0.0111","0.0","0.0","0.5111","0.0","0.0","0.0278","0.0","0.0278","0.0056","0.0","0.0","0.0","0.0056","0.0","0.0","0.0","0.0167","0.0167","0.0","0.0","0.0167","0.0278","0.0056","35900","36300","7700","18300","49100","22900"
"36","105899","SOUTHWESTERN CONSERVATIVE BAPTIST BIBLE COLLEGE","22.0400009155273","0.46000000834465","0.12999999523162","0.75999999046325","0.05000000074505","0.31000000238418","56418.98","48859.5","23528.16015625","85.1600036621093","2.51999998092651","2.26999998092651","13.4899997711181","19.6200008392334","10.119999885559","89.0199966430664","66567.76","6.40999984741211","3.03999996185302",15,"0.6465","1022.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37200","33400","5600","15600","41600","24500"
"37","106245","UNIVERSITY OF ARKANSAS AT LITTLE ROCK","24.6599998474121","0.66000002622604","0.2199999988079","0.46000000834465","0.05999999865889","0.43000000715255","37292.83","27316","26420.640625","70.8300018310547","25.0300006866455","1.03999996185302","2.89000010490417","15.2200002670288","8.11999988555908","96.3799972534179","52471.34","10.3800001144409","3.64000010490417",17,"0.351","915.0","0.0","0.0","0.0","0.0746","0.0018","0.0045","0.0","0.0","0.061","0.0728","0.0","0.01","0.0","0.0027","0.0","0.0","0.0855","0.0","0.0428","0.0","0.0","0.1429","0.2175","0.02","40200","36900","9300","22900","51900","28800"
"38","106342","LYON COLLEGE","20.2900009155273","0.55000001192092","0.07000000029802","0.87999999523162","0.02999999932944","0.40000000596046","61362.6","49505.5","22307.740234375","91.7399978637695","5.61999988555908","0.30000001192092","1.50999999046325","8.36999988555908","4.26999998092651","98.4100036621094","38850.69","12.3800001144409","2.99000000953674",14,"0.7836","1165.0","0.0","0.0","0.0","0.0385","0.0","0.0256","0.0","0.0","0.1026","0.0","0.0","0.0513","0.0","0.0513","0.0","0.0","0.0","0.0","0.0256","0.0","0.0","0.0","0.1923","0.0897","43100","37000","13100","24600","52000","31800"
"39","106397","UNIVERSITY OF ARKANSAS AT FAYETTEVILLE","21.6000003814697","0.49000000953674","0.10999999940395","0.74000000953674","0.03999999910593","0.37000000476837","52934.73","40244.5","22474.9609375","84.8899993896484","7.96999979019165","1.47000002861022","5.3600001335144","15.1599998474121","9.28999996185302","94.5","48873.23","10.1800003051757","4.55000019073486",22,"0.9014","1147.0","0.0408","0.0","0.0","0.1543","0.148","0.0105","0.0209","0.0","0.0293","0.0","0.0","0.012","0.0","0.0026","0.0","0.0","0.0178","0.0209","0.0371","0.0","0.0","0.0288","0.2087","0.0157","49500","43400","11600","27300","63400","47300"
"40","106412","UNIVERSITY OF ARKANSAS AT PINE BLUFF","21.2999992370605","0.54000002145767","0.07000000029802","0.79000002145767","0.01999999955296","0.38999998569488","29017.99","20854","15631.5595703125","43.0699996948242","53.2599983215332","0.97000002861022","2.84999990463256","10.4799995422363","4.75","97.1299972534179","42058.27","17.9200000762939","5.48999977111816",15,"0.7186","782.0","0.0608","0.0","0.0","0.1133","0.0","0.0","0.0249","0.0","0.0608","0.0","0.0","0.0028","0.0","0.0","0.0","0.0","0.0691","0.0746","0.0276","0.0","0.0","0.047","0.2293","0.011","33600","29200","6700","17100","43000","38100"
"41","106458","ARKANSAS STATE UNIVERSITY-MAIN CAMPUS","23.1299991607666","0.63999998569488","0.23000000417232","0.58999997377395","0.03999999910593","0.52999997138977","38026.1","29084.5","23395.119140625","82.5400009155273","14.0100002288818","0.68999999761581","2.30999994277954","9.56999969482422","6.07999992370605","97.4700012207031","44060.41","12.5100002288818","4.01999998092651",18,"0.8179","1030.0","0.0479","0.0043","0.0","0.215","0.03","0.0029","0.0","0.0","0.0093","0.0314","0.0","0.005","0.0","0.0079","0.0","0.0","0.0014","0.0257","0.0379","0.0","0.0","0.1864","0.2143","0.0136","37400","34300","8500","20600","48100","25600"
"42","106467","ARKANSAS TECH UNIVERSITY","23.0699996948242","0.61000001430511","0.25999999046325","0.57999998331069","0.03999999910593","0.50999999046325","37385.81","28731.5","24293.94921875","89.5400009155273","4.30999994277954","0.87000000476837","4.3600001335144","10.8400001525878","5.65999984741211","95.8600006103515","43764.56","11.2700004577636","3.51999998092651",18,"0.5244","1050.0","0.0389","0.0","0.0","0.2935","0.0236","0.007","0.0","0.0","0.0306","0.0014","0.0","0.0083","0.0","0.0","0.0","0.0","0.0","0.0","0.0473","0.0","0.0","0.1446","0.1307","0.0431","38800","36300","9700","22200","49700","26200"
"43","106704","UNIVERSITY OF CENTRAL ARKANSAS","21.7399997711181","0.62000000476837","0.15000000596046","0.70999997854232","0.02999999932944","0.43999999761581","46481.08","36407","23754.970703125","84.5500030517578","11.5500001907348","0.86000001430511","2.55999994277954","14.539999961853","7.75","96.9599990844726","50886.71","9.38000011444091","3.91000008583068",18,"0.6684","1050.0","0.0","0.0","0.0","0.2225","0.0","0.0035","0.0405","0.0","0.0475","0.0","0.0","0.0097","0.0","0.0009","0.0","0.0","0.0","0.007","0.0545","0.0","0.0","0.2507","0.2032","0.0193","43500","39200","11000","25000","55700","29700"
"44","106713","CENTRAL BAPTIST COLLEGE","21.1800003051757","0.50999999046325","0.11999999731779","0.80000001192092","0.02999999932944","0.5","42956.93","36345","26151.01953125","86.1999969482422","10.1400003433227","0.68000000715255","2.31999993324279","13.9399995803833","6.8600001335144","97.3399963378906","51837.06","9.31999969482422","3.82999992370605",15,"0.8512","970.0","0.0","0.0","0.0","0.1429","0.0","0.0","0.0","0.0","0.0","0.5102","0.0","0.0204","0.0","0.0","0.2041","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.102","0.0","33500","29800","7100","18000","46300","22200"
"45","107044","HARDING UNIVERSITY","20.1399993896484","0.56000000238418","0.09000000357627","0.85000002384185","0.01999999955296","0.23999999463558","67422.15","60888","14871.26953125","82.8399963378906","9.81999969482422","1.45000004768371","6.23999977111816","14.4499998092651","7.40999984741211","94.4899978637695","55012.88","9.25","4.67000007629394",18,"0.7036","1117.0","0.0","0.0","0.0","0.2236","0.0","0.0061","0.0077","0.0","0.0214","0.023","0.0","0.0276","0.0","0.0","0.0521","0.0","0.0","0.0383","0.0276","0.0","0.0","0.1179","0.2067","0.0092","43500","39900","8200","23200","55000","32700"
